Date,Open,High,Low,Close,Adj Close,Volume,stock_returns,Volatility
2000-01-03,6024.3798828125,6102.1201171875,5901.77001953125,5917.3701171875,5917.3701171875,0,0.0,0.0
2000-01-04,5922.22998046875,5925.06982421875,5657.2001953125,5672.02001953125,5672.02001953125,0,-0.041462692513285604,0.0
2000-01-05,5521.830078125,5589.5,5461.58984375,5479.7001953125,5479.7001953125,0,-0.03390676047625163,0.0
2000-01-06,5485.93017578125,5530.259765625,5388.85009765625,5450.10986328125,5450.10986328125,0,-0.005399991053627762,0.0
2000-01-07,5423.8798828125,5561.68994140625,5423.8798828125,5539.60986328125,5539.60986328125,0,0.016421687313678435,0.0
2000-01-10,5625.81982421875,5717.43994140625,5616.97998046875,5646.1201171875,5646.1201171875,0,0.019227031602395472,0.0
2000-01-11,5726.509765625,5726.509765625,5571.990234375,5613.89990234375,5613.89990234375,0,-0.005706611651011051,0.0
2000-01-12,5541.22998046875,5628.72998046875,5536.5,5582.5,5582.5,0,-0.0055932422896676215,0.0
2000-01-13,5586.25,5682.27001953125,5579.490234375,5633.240234375,5633.240234375,0,0.009089159762651233,0.0
2000-01-14,5669.14013671875,5804.16015625,5664.7099609375,5787.43994140625,5787.43994140625,0,0.0273731814401057,0.0
2000-01-17,5834.75,5857.35986328125,5740.18994140625,5842.77978515625,5842.77978515625,0,0.009562059271504664,0.0
2000-01-18,5859.43994140625,5859.43994140625,5670.27001953125,5672.9501953125,5672.9501953125,0,-0.029066573803655404,0.0
2000-01-19,5664.919921875,5668.06005859375,5590.18994140625,5649.4599609375,5649.4599609375,0,-0.004140743980867279,0.0
2000-01-20,5713.0400390625,5727.81982421875,5660.25,5709.740234375,5709.740234375,0,0.010670094815132813,0.0
2000-01-21,5656.10009765625,5738.16015625,5630.6298828125,5681.31982421875,5681.31982421875,0,-0.004977531199256258,0.0
2000-01-24,5687.35986328125,5777.68017578125,5680.60009765625,5690.85986328125,5690.85986328125,0,0.0016791941586939974,0.0
2000-01-25,5601.18017578125,5654.52001953125,5590.169921875,5597.5,5597.5,0,-0.016405229705906077,0.0
2000-01-26,5636.60986328125,5687.43017578125,5618.9599609375,5646.31982421875,5646.31982421875,0,0.008721719378070647,0.0
2000-01-27,5671.64013671875,5727.52978515625,5625.22998046875,5688.35009765625,5688.35009765625,0,0.007443835054688153,0.0
2000-01-28,5743.2001953125,5813.27978515625,5696.08984375,5731.0498046875,5731.0498046875,0,0.007506518814452523,0.0
2000-01-31,5677.7900390625,5707.8798828125,5625.72021484375,5659.81005859375,5659.81005859375,0,-0.012430488046968668,0.0
2000-02-01,5700.8701171875,5798.47021484375,5700.8701171875,5773.419921875,5773.419921875,0,0.02007308763104998,0.27972986434858804
2000-02-02,5814.259765625,5956.14013671875,5811.35986328125,5946.85986328125,5946.85986328125,0,0.030041109732742655,0.2593634327147722
2000-02-03,6025.83984375,6149.669921875,5979.06005859375,6149.669921875,6149.669921875,0,0.03410372251177396,0.2467521315320262
2000-02-04,6197.39990234375,6312.419921875,6192.85986328125,6275.72021484375,6275.72021484375,0,0.020497082700386304,0.2483886860310201
2000-02-07,6276.47021484375,6336.68017578125,6203.580078125,6203.580078125,6203.580078125,0,-0.011495116775301684,0.2533739100652004
2000-02-08,6252.31005859375,6396.39013671875,6232.9501953125,6297.66015625,6297.66015625,0,0.01516544913424167,0.2511013866576699
2000-02-09,6390.7900390625,6396.97021484375,6240.06982421875,6271.60009765625,6271.60009765625,0,-0.00413805412600543,0.2503282317124725
2000-02-10,6212.56005859375,6250.72021484375,6168.66015625,6207.52001953125,6207.52001953125,0,-0.01021750065807725,0.2532392928120159
2000-02-11,6263.43994140625,6324.06005859375,6148.47021484375,6287.009765625,6287.009765625,0,0.012805395044018342,0.25423505136045993
2000-02-14,6241.91015625,6270.60009765625,6191.759765625,6268.31982421875,6268.31982421875,0,-0.002972787080503636,0.24317654635513775
2000-02-15,6286.009765625,6330.009765625,6076.85986328125,6092.6298828125,6092.6298828125,0,-0.0280282350507135,0.2649494117800129
2000-02-16,6160.419921875,6178.06982421875,5997.77001953125,6046.27001953125,6046.27001953125,0,-0.007609171108856061,0.243704786166026
2000-02-17,6040.0,6222.8701171875,6027.22021484375,6154.9599609375,6154.9599609375,0,0.017976362460682127,0.2472021316416593
2000-02-18,6166.1201171875,6184.0,6044.22021484375,6062.72021484375,6062.72021484375,0,-0.014986246324777186,0.2542712979057924
2000-02-21,5979.1298828125,5994.0400390625,5928.0400390625,5967.27978515625,5967.27978515625,0,-0.01574217946819101,0.26083745764537253
2000-02-22,5986.85009765625,6066.10986328125,5920.60986328125,5963.31005859375,5963.31005859375,0,-0.0006652489418000895,0.26104369149124124
2000-02-23,6038.85986328125,6064.2099609375,5992.02001953125,6031.25,6031.25,0,0.011392991600083224,0.2538761630933757
2000-02-24,6106.31982421875,6177.58984375,6069.509765625,6078.77978515625,6078.77978515625,0,0.007880586139896284,0.2536918795324388
2000-02-25,6171.56982421875,6202.52978515625,6122.7099609375,6188.64013671875,6188.64013671875,0,0.01807276385151635,0.25810672624563086
2000-02-28,6181.0498046875,6229.60009765625,6031.68994140625,6102.72998046875,6102.72998046875,0,-0.013881911753161003,0.26481358273277716
2000-02-29,6167.0400390625,6264.25,6146.85009765625,6190.9599609375,6190.9599609375,0,0.01445746096437528,0.26142661275268925
2000-03-01,6272.1298828125,6283.60009765625,6184.509765625,6256.31982421875,6256.31982421875,0,0.01055730673330868,0.25652079054491683
2000-03-02,6319.22998046875,6479.43017578125,6276.33984375,6477.5498046875,6477.5498046875,0,0.03536104078508728,0.26354511863301383
2000-03-03,6448.33984375,6555.8701171875,6432.740234375,6514.10986328125,6514.10986328125,0,0.00564411848555646,0.2414503879552923
2000-03-06,6554.9501953125,6590.35009765625,6529.3701171875,6545.97998046875,6545.97998046875,0,0.004892474621459142,0.23340130161789066
2000-03-07,6507.259765625,6589.18017578125,6437.0400390625,6441.85009765625,6441.85009765625,0,-0.015907455128673198,0.2369392342974881
2000-03-08,6366.830078125,6439.06005859375,6333.4599609375,6344.97021484375,6344.97021484375,0,-0.015039139586273231,0.23865424666776178
2000-03-09,6429.33984375,6447.72998046875,6359.41015625,6423.43017578125,6423.43017578125,0,0.012365694129492733,0.24133755732095694
2000-03-10,6543.18994140625,6561.33984375,6465.0498046875,6510.27978515625,6510.27978515625,0,0.013520752463762387,0.2411384313061452
2000-03-13,6477.47021484375,6483.81005859375,6254.3798828125,6336.93017578125,6336.93017578125,0,-0.026627059833932987,0.2570156209228967
2000-03-14,6331.22021484375,6376.81005859375,6271.58984375,6350.35009765625,6350.35009765625,0,0.0021177323250758384,0.2567644061817592
2000-03-15,6242.7900390625,6249.66015625,6144.06982421875,6188.93994140625,6188.93994140625,0,-0.025417520887481837,0.2533824889270794
2000-03-16,6217.6201171875,6335.89990234375,6216.97021484375,6258.52978515625,6258.52978515625,0,0.011244226702608495,0.2538233607921754
2000-03-17,6439.830078125,6447.169921875,6281.77001953125,6304.27978515625,6304.27978515625,0,0.0073100235311667205,0.24814996394004377
2000-03-20,6328.0400390625,6417.6298828125,6319.47998046875,6352.509765625,6352.509765625,0,0.007650355331993763,0.24208678220450328
2000-03-21,6320.1201171875,6334.6201171875,6253.72021484375,6320.8701171875,6320.8701171875,0,-0.004980653254357814,0.2350718518263642
2000-03-22,6401.4501953125,6460.81005859375,6270.43994140625,6279.2900390625,6279.2900390625,0,-0.006578220617433184,0.23697652805121142
2000-03-23,6313.0498046875,6337.31982421875,6176.6201171875,6268.31005859375,6268.31005859375,0,-0.0017486022146524505,0.2352654559362442
2000-03-24,6344.7900390625,6367.56982421875,6283.39013671875,6364.259765625,6364.259765625,0,0.015307109274166342,0.2388256274758147
2000-03-27,6409.580078125,6459.6298828125,6369.009765625,6450.85009765625,6450.85009765625,0,0.01360571931694965,0.23574319275017308
2000-03-28,6427.68017578125,6584.3701171875,6424.4599609375,6524.2998046875,6524.2998046875,0,0.011386050818005478,0.23062272991732966
2000-03-29,6496.4501953125,6567.9501953125,6486.5498046875,6505.47998046875,6505.47998046875,0,-0.0028845737906202373,0.22798370409702898
